"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-02-14","11.86",",,W","0.00","T,,0,2400","0.0","T,,0","6.0",",,0,",,,"34",",,0","13",",,0",,,"0.0",",I,0","21.9",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-02-15","8.72",",,W","0.00",",,0,2400","0.0",",,0","6.0",",,0,",,,"24",",,0","9",",,0",,,"0.0",",I,0","17.9",",,X","29.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-02-16","6.49",",,W","0.01",",,0,2400","0.0",",,0","5.0",",,0,",,,"33",",,0","5",",,0",,,"0.0",",I,0","14.1",",,X","17.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-02-17","15.66",",,W","1.10",",,0,2400","0.0","T,,0","4.0",",,0,",,,"47",",,0","30",",,0",,,"0.0",",,0","31.1",",,X","38.9",",,X","    1",",,0","    1",",,W","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,"    1",",,0",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-02-18","17.22",",,W","0.00","T,,0,2400","0.2",",,0","1.0",",,0,",,,"32",",,0","7",",,0",,,"0.0",",,0","25.9",",,X","34.9",",,X",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-02-19","12.30",",,W","0.00","T,,0,2400","0.0","T,,0","1.0",",,0,",,,"14",",,0","4",",,0",,,"0.0",",,0","21.0",",,X","28.0",",,X",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-02-20","11.18",",,W","0.02",",,0,2400","0.3",",,0","1.0",",,0,",,,"19",",,0","5",",,0",,,"0.0",",,0","19.9",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-02-21","6.49",",,W","0.00","T,,0,2400","0.0","T,,0","1.0",",,0,",,,"23",",,0","8",",,0",,,"0.0",",,0","16.1",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-02-22","6.04",",,W","0.00","T,,0,2400","0.0","T,,0","1.0",",,0,",,,"27",",,0","21",",,0",,,"0.0",",,0","14.1",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-02-23","4.25",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"33",",,0","19",",,0",,,"0.0",",,0","10.1",",,X","13.0",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-02-24","6.93",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"36",",,0","17",",,0",,,"0.0",",,0","16.1",",,X","21.0",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-02-25","7.61",",,W","0.46",",,0,2400","3.5",",,0","0.0",",,0,",,,"34",",,0","31",",,0",,,"0.0",",,0","16.1",",,X","21.9",",,X","    1",",,0",,,,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,"    1",",,0",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-02-26","15.21",",,W","0.25",",,0,2400","1.7",",,0","4.0",",,0,",,,"32",",,0","20",",,0",,,"0.0",",,0","28.0",",,X","33.1",",,X","    1",",,0",,,,,,,,,,,,,,,"    1",",,0",,,"    1",",,X",,,,,,,,,"    1",",,0",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-02-27","9.62",",,W","0.00",",,0,2400","0.0",",,0","4.0",",,0,",,,"23",",,0","15",",,0",,,"0.0",",,0","19.9",",,X","23.9",",,X",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-02-28","6.71",",,W","0.02",",,0,2400","0.5",",,0","3.0",",,0,",,,"26",",,0","8",",,0",,,"0.0",",,0","17.0",",,X","19.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,0",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-02-29","14.76",",,W","0.12",",,0,2400","1.0",",,0","1.0",",,0,",,,"38",",,0","23",",,0",,,"0.0",",,0","33.1",",,X","46.1",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,,,,,"    1",",,0",,,,,"    1",",,X"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-03-01","7.38",",,W","0.00",",,0,2400","0.0",",,0","2.0",",,0,",,,"33",",,0","21",",,0",,,"0.0",",,0","16.1",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-03-02","13.65",",,W","0.07",",,0,2400","0.0",",,0","1.0",",,0,",,,"57",",,0","32",",,0",,,"0.0",",,0","25.9",",,X","36.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-03-03","11.18",",,W","0.61",",,0,2400","0.0","T,,0","0.0",",,0,",,,"56",",,0","24",",,0",,,"0.0",",,0","17.9",",,X","28.0",",,X","    1",",,W",,,,,"    1",",,X","    1",",,0",,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,"    1",",,X",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-03-04","14.09",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"31",",,0","21",",,0",,,"0.0",",,0","28.0",",,X","33.1",",,X",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-03-05","6.71",",,W","0.00","T,,0,2400","0.0","T,,0","0.0",",,0,",,,"36",",,0","21",",,0",,,"0.0",",,0","13.0",",,X","17.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,"    1",",,X",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-03-06","9.40",",,W","0.00","T,,0,2400","0.1",",,0","0.0",",,0,",,,"32",",,0","21",",,0",,,"0.0",",,0","17.9",",,X","23.0",",,X","    1",",,W",,,,,,,,,,,"    1",",,0","    1",",,X",,,,,"    1",",,X",,,,,"    1",",,0",,,"    1",",,X",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-03-07","14.09",",,W","0.00","T,,0,2400","0.0","T,,0","0.0",",,0,",,,"26",",,0","14",",,0",,,"0.0",",,0","21.9",",,X","29.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,"    1",",,X",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-03-08","8.28",",,W","0.01",",,0,2400","0.3",",,0","0.0",",,0,",,,"25",",,0","14",",,0",,,"0.0",",,0","16.1",",,X","23.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,"    1",",,X",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-03-09","4.92",",,W","0.00","T,,0,2400","0.1",",,0","0.0",",,0,",,,"35",",,0","20",",,0",,,"0.0",",,0","12.1",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,"    1",",,X",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-03-10","6.93",",,W","0.00","T,,0,2400","0.1",",,0","0.0",",,0,",,,"35",",,0","25",",,0",,,"0.0",",,0","13.0",",,X","23.9",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,"    1",",,0",,,"    1",",,X",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-03-11","12.08",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"48",",,0","23",",,0",,,"0.0",",,0","23.9",",,X","30.0",",,X","    1",",,W",,,,,,,,,,,"    1",",,0","    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-03-12","8.05",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"44",",,0","28",",,0",,,"0.0",",,0","15.0",",,X","25.1",",,X","    1",",,W",,,,,,,,,,,"    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-03-13","10.51",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"57",",,0","35",",,0",,,"0.0",",,0","21.0",",,X","29.1",",,X","    1",",,W",,,,,,,,,,,"    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-03-14","6.04",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"57",",,0","30",",,0",,,"0.0",",,0","15.0",",,X","23.9",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-03-15","10.51",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"39",",,0","27",",,0",,,"0.0",",,0","19.9",",,X","34.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-03-16","9.84",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"37",",,0","26",",,0",,,"0.0",",,0","17.0",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-03-17","12.08",",,W","0.02",",,0,2400","0.0","T,,0","0.0",",,0,",,,"39",",,0","30",",,0",,,"0.0",",,0","19.9",",,X","23.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,"    1",",,X",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-03-18","6.71",",,W","0.06",",,0,2400","0.0",",,0","0.0",",,0,",,,"42",",,0","36",",,0",,,"0.0",",,0","16.1",",,X","23.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,"    1",",,W",,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-03-19","10.74",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"48",",,0","33",",,0",,,"0.0",",,0","19.9",",,X","30.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-03-20","8.28",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"49",",,0","28",",,0",,,"0.0",",,0","14.1",",,X","23.9",",,X",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-03-21","15.43",",,W","0.58",",,0,2400","4.8",",,0","1.0",",,0,",,,"34",",,0","29",",,0",,,"0.0",",,0","25.1",",,X","36.0",",,X","    1",",,W","    1",",,X",,,"    1",",,X","    1",",,0",,,,,,,"    1",",,0",,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-03-22","9.84",",,W","0.08",",,0,2400","0.6",",,0","5.0",",,0,",,,"37",",,0","27",",,0",,,"0.0",",,0","21.0",",,X","25.9",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,"    1",",,X","    1",",,X",,,"    1",",,0",,,"    1",",,X",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-03-23","6.49",",,W","0.00",",,0,2400","0.0",",,0","3.0",",,0,",,,"42",",,0","26",",,0",,,"0.0",",,0","15.0",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-03-24","8.50",",,W","0.00",",,0,2400","0.0",",,0","1.0",",,0,",,,"39",",,0","27",",,0",,,"0.0",",,0","25.9",",,X","34.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-03-25","21.03",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"58",",,0","35",",,0",,,"0.0",",,0","32.0",",,X","40.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-03-26","6.26",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"51",",,0","31",",,0",,,"0.0",",,0","15.0",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-03-27","12.75",",,W","0.47",",,0,2400","1.9",",,0","0.0",",,0,",,,"45",",,0","32",",,0",,,"0.0",",,0","21.0",",,X","31.1",",,X","    1",",,X","    1",",,X",,,"    1",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-03-28","9.17",",,W","0.00","T,,0,2400","0.0","T,,0","2.0",",,0,",,,"40",",,0","27",",,0",,,"0.0",",,0","17.0",",,X","25.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,"    1",",,X",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-03-29","10.51",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"44",",,0","26",",,0",,,"0.0",",,0","23.0",",,X","32.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-03-30","8.05",",,W","0.03",",,0,2400","0.0",",,0","0.0",",,0,",,,"42",",,0","36",",,0",,,"0.0",",,0","19.9",",,X","25.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,"    1",",,0","    1",",,X",,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-03-31","11.86",",,W","0.70",",,0,2400","0.0",",,0","0.0",",,0,",,,"60",",,0","39",",,0",,,"0.0",",,0","25.1",",,X","36.0",",,X","    1",",,0",,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-04-01","13.87",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0,",,,"58",",,0","32",",,0",,,"0.0",",,0","31.1",",,X","40.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-04-02","6.71",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"50",",,0","28",",,0",,,"0.0",",,0","15.0",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-04-03","9.17",",,W","0.19",",,0,2400","0.0",",,0","0.0",",,0,",,,"53",",,0","35",",,0",,,"0.0",",,0","21.9",",,X","30.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-04-04","8.95",",,W","0.01",",,0,2400","0.0",",,0","0.0",",,0,",,,"54",",,0","38",",,0",,,"0.0",",,0","21.0",",,X","25.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-04-05","8.28",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"63",",,0","37",",,0",,,"0.0",",,0","16.1",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-04-06","10.51",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"64",",,0","37",",,0",,,"0.0",",,0","21.0",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-04-07","11.63",",,W","0.01",",,0,2400","0.0",",,0","0.0",",,0,",,,"53",",,0","42",",,0",,,"0.0",",,0","23.9",",,X","33.1",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-04-08","8.50",",,W","0.61",",,0,2400","0.0",",,0","0.0",",,0,",,,"45",",,0","40",",,0",,,"0.0",",,0","30.0",",,X","38.9",",,X","    1",",,0",,,"    1",",,X",,,"    1",",,0",,,"    1",",,0","    1",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-04-09","11.18",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"52",",,0","37",",,0",,,"0.0",",,0","25.9",",,X","36.0",",,X",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-04-10","14.32",",,W","0.84",",,0,2400","0.0",",,0","0.0",",,0,",,,"53",",,0","37",",,0",,,"0.0",",,0","30.0",",,X","36.9",",,X","    1",",,W",,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-04-11","14.99",",,W","0.03",",,0,2400","0.0",",,0","0.0",",,0,",,,"64",",,0","40",",,0",,,"0.0",",,0","32.0",",,X","40.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-04-12","11.41",",,W","0.22",",,0,2400","0.0","T,,0","0.0",",,0,",,,"42",",,0","33",",,0",,,"0.0",",,0","25.1",",,X","32.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,"    1",",,X",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-04-13","14.32",",,W","0.04",",,0,2400","0.0","T,,0","0.0",",,0,",,,"42",",,0","32",",,0",,,"0.0",",,0","23.0",",,X","36.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,"    1",",,X",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-04-14","6.93",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"50",",,0","33",",,0",,,"0.0",",,0","13.0",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-04-15","13.87",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"59",",,0","31",",,0",,,"0.0",",,0","25.9",",,X","32.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-04-16","21.70",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"73",",,0","45",",,0",,,"0.0",",,0","36.9",",,X","46.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-04-17","8.72",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"69",",,0","45",",,0",,,"0.0",",,0","23.0",",,X","29.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-04-18","10.51",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0,",,,"75",",,0","45",",,0",,,"0.0",",,0","28.0",",,X","33.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-04-19","5.82",",,W","0.06",",,0,2400","0.0",",,0","0.0",",,0,",,,"65",",,0","47",",,0",,,"0.0",",,0","14.1",",,X","25.1",",,X","    1",",,W",,,,,,,"    1",",,0",,,"    1",",,0","    1",",,X",,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-04-20","5.82",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"72",",,0","44",",,0",,,"0.0",",,0","15.0",",,X","25.1",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-04-21","6.71",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"75",",,0","42",",,0",,,"0.0",",,0","17.9",",,X","21.9",",,X",,,,,,,,,,,,,"    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-04-22","6.93",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"74",",,0","49",",,0",,,"0.0",",,0","16.1",",,X","21.9",",,X",,,,,,,,,,,,,"    1",",,0","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2008-04-23","10.96",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"74",",,0","53",",,0",,,"0.0",",,0","17.0",",,X","31.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
