commit,author,date
37515,ripley,Mar-06
37516,ripley,Mar-06
37517,ripley,Mar-06
37518,ripley,Mar-06
37519,ripley,Mar-06
37520,murrell,Mar-06
37521,maechler,Mar-06
37522,maechler,Mar-06
37523,maechler,Mar-06
37524,maechler,Mar-06
37525,hornik,Mar-06
37526,hornik,Mar-06
37527,ripley,Mar-06
37528,ripley,Mar-06
37529,murdoch,Mar-06
37530,murdoch,Mar-06
37531,ripley,Mar-06
37532,ripley,Mar-06
37533,murdoch,Mar-06
37534,ripley,Mar-06
37535,ripley,Mar-06
37536,ripley,Mar-06
37537,ripley,Mar-06
37538,ripley,Mar-06
37539,murdoch,Mar-06
37540,ripley,Mar-06
37541,hornik,Mar-06
37542,hornik,Mar-06
37543,leisch,Mar-06
37544,maechler,Mar-06
37545,jmc,Mar-06
37546,murrell,Mar-06
37547,murrell,Mar-06
37548,maechler,Mar-06
37549,maechler,Mar-06
37550,maechler,Mar-06
37551,maechler,Mar-06
37552,leisch,Mar-06
37553,murdoch,Mar-06
37554,maechler,Mar-06
37555,murdoch,Mar-06
37556,pd,Mar-06
37557,murdoch,Mar-06
37558,hornik,Mar-06
37559,hornik,Mar-06
37560,murrell,Mar-06
37561,hornik,Mar-06
37562,hornik,Mar-06
37563,maechler,Mar-06
37564,maechler,Mar-06
37565,maechler,Mar-06
37566,maechler,Mar-06
37567,maechler,Mar-06
37568,murdoch,Mar-06
37569,hornik,Mar-06
37570,hornik,Mar-06
37571,murdoch,Mar-06
37572,murdoch,Mar-06
37573,ripley,Mar-06
37574,murdoch,Mar-06
37575,ripley,Mar-06
37576,ripley,Mar-06
37577,ripley,Mar-06
37578,ripley,Mar-06
37579,ripley,Mar-06
37580,hornik,Mar-06
37581,hornik,Mar-06
37582,ripley,Mar-06
37583,pd,Mar-06
37584,pd,Mar-06
37585,ripley,Mar-06
37586,ripley,Mar-06
37587,ripley,Mar-06
37588,ripley,Mar-06
37589,murdoch,Mar-06
37590,ripley,Mar-06
37591,ripley,Mar-06
37592,murdoch,Mar-06
37593,ripley,Mar-06
37594,ripley,Mar-06
37595,ripley,Mar-06
37596,murdoch,Mar-06
37597,ripley,Mar-06
37598,ripley,Mar-06
37599,ripley,Mar-06
37600,ripley,Mar-06
37601,ripley,Mar-06
37602,ripley,Mar-06
37603,ripley,Mar-06
37604,ripley,Mar-06
37605,ripley,Mar-06
37606,ripley,Mar-06
37607,ripley,Mar-06
37608,ripley,Mar-06
37609,ripley,Mar-06
37610,hornik,Mar-06
37611,hornik,Mar-06
37612,ripley,Mar-06
37613,ripley,Mar-06
37614,ripley,Mar-06
37615,ripley,Mar-06
37616,murdoch,Mar-06
37617,leisch,Mar-06
37618,ripley,Mar-06
37619,ripley,Mar-06
37620,ripley,Mar-06
37621,ripley,Mar-06
37622,ripley,Apr-06
37623,ripley,Apr-06
37624,murdoch,Apr-06
37625,tlumley,Apr-06
37626,murdoch,Apr-06
37627,murrell,Apr-06
37628,ripley,Apr-06
37629,ripley,Apr-06
37630,ripley,Apr-06
37631,ripley,Apr-06
37632,ripley,Apr-06
37633,ripley,Apr-06
37634,ripley,Apr-06
37635,ripley,Apr-06
37636,ripley,Apr-06
37637,hornik,Apr-06
37638,hornik,Apr-06
37639,ripley,Apr-06
37640,tlumley,Apr-06
37641,ripley,Apr-06
37642,tlumley,Apr-06
37643,murrell,Apr-06
37644,ripley,Apr-06
37645,ripley,Apr-06
37646,maechler,Apr-06
37647,murdoch,Apr-06
37648,murrell,Apr-06
37649,hornik,Apr-06
37650,ripley,Apr-06
37651,ripley,Apr-06
37652,ripley,Apr-06
37653,murdoch,Apr-06
37654,ripley,Apr-06
37655,ripley,Apr-06
37656,ripley,Apr-06
37657,ripley,Apr-06
37658,ripley,Apr-06
37659,ripley,Apr-06
37660,ripley,Apr-06
37661,hornik,Apr-06
37662,hornik,Apr-06
37663,ripley,Apr-06
37664,ripley,Apr-06
37665,ripley,Apr-06
37666,ripley,Apr-06
37667,ripley,Apr-06
37668,murdoch,Apr-06
37669,ripley,Apr-06
37670,ripley,Apr-06
37671,ripley,Apr-06
37672,ripley,Apr-06
37673,ripley,Apr-06
37674,ripley,Apr-06
37675,ripley,Apr-06
37676,ripley,Apr-06
37677,ripley,Apr-06
37678,ripley,Apr-06
37679,ripley,Apr-06
37680,ripley,Apr-06
37681,ripley,Apr-06
37682,hornik,Apr-06
37683,hornik,Apr-06
37684,pd,Apr-06
37685,pd,Apr-06
37686,pd,Apr-06
37687,pd,Apr-06
37688,ripley,Apr-06
37689,ripley,Apr-06
37690,ripley,Apr-06
37691,ripley,Apr-06
37692,ripley,Apr-06
37693,ripley,Apr-06
37694,ripley,Apr-06
37695,ripley,Apr-06
37696,ripley,Apr-06
37697,leisch,Apr-06
37698,leisch,Apr-06
37699,ripley,Apr-06
37700,ripley,Apr-06
37701,ripley,Apr-06
37702,ripley,Apr-06
37703,ripley,Apr-06
37704,maechler,Apr-06
37705,maechler,Apr-06
37706,ripley,Apr-06
37707,ripley,Apr-06
37708,ripley,Apr-06
37709,ripley,Apr-06
37710,ripley,Apr-06
37711,ripley,Apr-06
37712,ripley,Apr-06
37713,ripley,Apr-06
37714,ripley,Apr-06
37715,ripley,Apr-06
37716,ripley,Apr-06
37717,ripley,Apr-06
37718,ripley,Apr-06
37719,ripley,Apr-06
37720,ripley,Apr-06
37721,ripley,Apr-06
37722,ripley,Apr-06
37723,ripley,Apr-06
37724,ripley,Apr-06
37725,ripley,Apr-06
37726,ripley,Apr-06
37727,urbaneks,Apr-06
37728,urbaneks,Apr-06
37729,urbaneks,Apr-06
37730,murdoch,Apr-06
37731,murdoch,Apr-06
37732,ripley,Apr-06
37733,ripley,Apr-06
37734,ripley,Apr-06
37735,ripley,Apr-06
37736,ripley,Apr-06
37737,ripley,Apr-06
37738,murdoch,Apr-06
37739,murdoch,Apr-06
37740,ripley,Apr-06
37741,leisch,Apr-06
37742,leisch,Apr-06
37743,leisch,Apr-06
37744,ripley,Apr-06
37745,ripley,Apr-06
37746,ripley,Apr-06
37747,ripley,Apr-06
37748,ripley,Apr-06
37749,ripley,Apr-06
37750,ripley,Apr-06
37751,ripley,Apr-06
37752,ripley,Apr-06
37753,ripley,Apr-06
37754,ripley,Apr-06
37755,ripley,Apr-06
37756,ripley,Apr-06
37757,ripley,Apr-06
37758,urbaneks,Apr-06
37759,urbaneks,Apr-06
37760,ripley,Apr-06
37761,ripley,Apr-06
37762,ripley,Apr-06
37763,ripley,Apr-06
37764,ripley,Apr-06
37765,ripley,Apr-06
37766,ripley,Apr-06
37767,ripley,Apr-06
37768,ripley,Apr-06
37769,ripley,Apr-06
37770,ripley,Apr-06
37771,ripley,Apr-06
37772,ripley,Apr-06
37773,ripley,Apr-06
37774,ripley,Apr-06
37775,ripley,Apr-06
37776,ripley,Apr-06
37777,ripley,Apr-06
37778,hornik,Apr-06
37779,hornik,Apr-06
37780,ripley,Apr-06
37781,ripley,Apr-06
37782,ripley,Apr-06
37783,ripley,Apr-06
37784,ripley,Apr-06
37785,ripley,Apr-06
37786,ripley,Apr-06
37787,ripley,Apr-06
37788,ripley,Apr-06
37789,ripley,Apr-06
37790,ripley,Apr-06
37791,ripley,Apr-06
37792,ripley,Apr-06
37793,pd,Apr-06
37794,ripley,Apr-06
37795,ripley,Apr-06
37796,ripley,Apr-06
37797,ripley,Apr-06
37798,ripley,Apr-06
37799,ripley,Apr-06
37800,ripley,Apr-06
37801,ripley,Apr-06
37802,ripley,Apr-06
37803,pd,Apr-06
37804,ripley,Apr-06
37805,ripley,Apr-06
37806,ripley,Apr-06
37807,ripley,Apr-06
37808,ripley,Apr-06
37809,ripley,Apr-06
37810,ripley,Apr-06
37811,ripley,Apr-06
37812,ripley,Apr-06
37813,maechler,Apr-06
37814,ripley,Apr-06
37815,maechler,Apr-06
37816,ripley,Apr-06
37817,ripley,Apr-06
37818,ripley,Apr-06
37819,ripley,Apr-06
37820,urbaneks,Apr-06
37821,ripley,Apr-06
37822,ripley,Apr-06
37823,ripley,Apr-06
37824,ripley,Apr-06
37825,ripley,Apr-06
37826,ripley,Apr-06
37827,ripley,Apr-06
37828,ripley,Apr-06
37829,ripley,Apr-06
37830,ripley,Apr-06
37831,ripley,Apr-06
37832,ripley,Apr-06
37833,ripley,Apr-06
37834,ripley,Apr-06
37835,ripley,Apr-06
37836,ripley,Apr-06
37837,ripley,Apr-06
37838,ripley,Apr-06
37839,ripley,Apr-06
37840,ripley,Apr-06
37841,urbaneks,Apr-06
37842,urbaneks,Apr-06
37843,urbaneks,Apr-06
37844,urbaneks,Apr-06
37845,ripley,Apr-06
37846,ripley,Apr-06
37847,ripley,Apr-06
37848,ripley,Apr-06
37849,ripley,Apr-06
37850,ripley,Apr-06
37851,ripley,Apr-06
37852,ripley,Apr-06
37853,ripley,Apr-06
37854,ripley,Apr-06
37855,ripley,Apr-06
37856,ripley,Apr-06
37857,ripley,Apr-06
37858,ripley,Apr-06
37859,ripley,Apr-06
37860,ripley,Apr-06
37861,ripley,Apr-06
37862,ripley,Apr-06
37863,hornik,Apr-06
37864,hornik,Apr-06
37865,ripley,Apr-06
37866,murdoch,Apr-06
37867,ripley,Apr-06
37868,jmc,Apr-06
37869,ripley,Apr-06
37870,ripley,Apr-06
37871,murdoch,Apr-06
37872,murdoch,Apr-06
37873,ripley,Apr-06
37874,ripley,Apr-06
37875,ripley,Apr-06
37876,ripley,Apr-06
37877,hornik,Apr-06
37878,hornik,Apr-06
37879,maechler,Apr-06
37880,ripley,Apr-06
37881,ripley,Apr-06
37882,ripley,Apr-06
37883,ripley,Apr-06
37884,ripley,Apr-06
37885,ripley,Apr-06
37886,ripley,Apr-06
37887,ripley,Apr-06
37888,ripley,Apr-06
37889,ripley,Apr-06
37890,ripley,Apr-06
37891,ripley,Apr-06
37892,ripley,Apr-06
37893,ripley,Apr-06
37894,ripley,Apr-06
37895,ripley,Apr-06
37896,maechler,Apr-06
37897,ripley,Apr-06
37898,ripley,Apr-06
37899,ripley,Apr-06
37900,ripley,Apr-06
37901,ripley,Apr-06
37902,ripley,Apr-06
37903,ripley,Apr-06
37904,ripley,Apr-06
37905,ripley,Apr-06
37906,ripley,Apr-06
37907,ripley,Apr-06
37908,ripley,Apr-06
37909,hornik,Apr-06
37910,pd,Apr-06
37911,pd,Apr-06
37912,pd,Apr-06
37913,ripley,Apr-06
37914,ripley,Apr-06
37915,ripley,Apr-06
37916,ripley,Apr-06
37917,ripley,Apr-06
37918,ripley,Apr-06
37919,ripley,Apr-06
37920,murdoch,Apr-06
37921,murdoch,Apr-06
37922,ripley,Apr-06
37923,ripley,Apr-06
37924,ripley,Apr-06
37925,ripley,Apr-06
37926,maechler,Apr-06
37927,maechler,Apr-06
37928,hornik,Apr-06
37929,hornik,Apr-06
37930,ripley,Apr-06
37931,ripley,Apr-06
37932,ripley,Apr-06
37933,ripley,Apr-06
37934,ripley,Apr-06
37935,ripley,Apr-06
37936,ripley,Apr-06
37937,ripley,Apr-06
37938,ripley,Apr-06
37939,hornik,Apr-06
37940,hornik,Apr-06
37941,hornik,Apr-06
37942,hornik,Apr-06
37943,maechler,Apr-06
37944,maechler,Apr-06
37945,maechler,Apr-06
37946,ripley,Apr-06
37947,maechler,May-06
37948,maechler,May-06
37949,maechler,May-06
37950,maechler,May-06
37951,ripley,May-06
37952,ripley,May-06
37953,ripley,May-06
37954,maechler,May-06
37955,maechler,May-06
37956,ripley,May-06
37957,hornik,May-06
37958,hornik,May-06
37959,hornik,May-06
37960,maechler,May-06
37961,maechler,May-06
37962,maechler,May-06
37963,maechler,May-06
37964,maechler,May-06
37965,ripley,May-06
37966,ripley,May-06
37967,ripley,May-06
37968,ripley,May-06
37969,ripley,May-06
37970,ripley,May-06
37971,ripley,May-06
37972,maechler,May-06
37973,maechler,May-06
37974,maechler,May-06
37975,ripley,May-06
37976,maechler,May-06
37977,maechler,May-06
37978,maechler,May-06
37979,murdoch,May-06
37980,murdoch,May-06
37981,maechler,May-06
37982,maechler,May-06
37983,ripley,May-06
37984,hornik,May-06
37985,hornik,May-06
37986,ripley,May-06
37987,ripley,May-06
37988,ripley,May-06
37989,ripley,May-06
37990,ripley,May-06
37991,ripley,May-06
37992,ripley,May-06
37993,maechler,May-06
37994,maechler,May-06
37995,maechler,May-06
37996,maechler,May-06
37997,pd,May-06
37998,pd,May-06
37999,ripley,May-06
38000,ripley,May-06
38001,ripley,May-06
38002,tlumley,May-06
38003,tlumley,May-06
38004,murdoch,May-06
38005,murdoch,May-06
38006,murdoch,May-06
38007,hornik,May-06
38008,hornik,May-06
38009,ripley,May-06
38010,ripley,May-06
38011,ripley,May-06
38012,ripley,May-06
38013,ripley,May-06
38014,tlumley,May-06
38015,hornik,May-06
38016,hornik,May-06
38017,ripley,May-06
38018,ripley,May-06
38019,ripley,May-06
38020,ripley,May-06
38021,urbaneks,May-06
38022,tlumley,May-06
38023,murdoch,May-06
38024,murdoch,May-06
38025,ripley,May-06
38026,ripley,May-06
38027,ripley,May-06
38028,ripley,May-06
38029,ripley,May-06
38030,ripley,May-06
38031,ripley,May-06
38032,ripley,May-06
38033,tlumley,May-06
38034,tlumley,May-06
38035,tlumley,May-06
38036,ripley,May-06
38037,ripley,May-06
38038,ripley,May-06
38039,ripley,May-06
38040,hornik,May-06
38041,hornik,May-06
38042,ripley,May-06
38043,ripley,May-06
38044,ripley,May-06
38045,ripley,May-06
38046,ripley,May-06
38047,ripley,May-06
38048,ripley,May-06
38049,ripley,May-06
38050,ripley,May-06
38051,ripley,May-06
38052,ripley,May-06
38053,ripley,May-06
38054,ripley,May-06
38055,hornik,May-06
38056,hornik,May-06
38057,jmc,May-06
38058,murdoch,May-06
38059,maechler,May-06
38060,tlumley,May-06
38061,ripley,May-06
38062,ripley,May-06
38063,ripley,May-06
38064,ripley,May-06
38065,ripley,May-06
38066,ripley,May-06
38067,ripley,May-06
38068,ripley,May-06
38069,ripley,May-06
38070,ripley,May-06
38071,ripley,May-06
38072,ripley,May-06
38073,ripley,May-06
38074,ripley,May-06
38075,ripley,May-06
38076,ripley,May-06
38077,ripley,May-06
38078,ripley,May-06
38079,ripley,May-06
38080,ripley,May-06
38081,ripley,May-06
38082,ripley,May-06
38083,ripley,May-06
38084,ripley,May-06
38085,ripley,May-06
38086,ripley,May-06
38087,ripley,May-06
38088,ripley,May-06
38089,ripley,May-06
38090,hornik,May-06
38091,hornik,May-06
38092,ripley,May-06
38093,ripley,May-06
38094,ripley,May-06
38095,ripley,May-06
38096,ripley,May-06
38097,ripley,May-06
38098,ripley,May-06
38099,ripley,May-06
38100,leisch,May-06
38101,ripley,May-06
38102,ripley,May-06
38103,ripley,May-06
38104,ripley,May-06
38105,ripley,May-06
38106,ripley,May-06
38107,ripley,May-06
38108,ripley,May-06
38109,hornik,May-06
38110,hornik,May-06
38111,ripley,May-06
38112,ripley,May-06
38113,ripley,May-06
38114,pd,May-06
38115,pd,May-06
38116,ripley,May-06
38117,ripley,May-06
38118,ripley,May-06
38119,ripley,May-06
38120,pd,May-06
38121,ripley,May-06
38122,ripley,May-06
38123,ripley,May-06
38124,ripley,May-06
38125,ripley,May-06
38126,ripley,May-06
38127,ripley,May-06
38128,ripley,May-06
38129,ripley,May-06
38130,ripley,May-06
38131,ripley,May-06
38132,ripley,May-06
38133,ripley,May-06
38134,ripley,May-06
38135,ripley,May-06
38136,ripley,May-06
38137,ripley,May-06
38138,ripley,May-06
38139,ripley,May-06
38140,ripley,May-06
38141,ripley,May-06
38142,maechler,May-06
38143,maechler,May-06
38144,maechler,May-06
38145,rgentlem,May-06
38146,ripley,May-06
38147,ripley,May-06
38148,ripley,May-06
38149,ripley,May-06
38150,ripley,May-06
38151,ripley,May-06
38152,ripley,May-06
38153,ripley,May-06
38154,ripley,May-06
38155,hornik,May-06
38156,hornik,May-06
38157,ripley,May-06
38158,ripley,May-06
38159,ripley,May-06
38160,hornik,May-06
38161,hornik,May-06
38162,ripley,May-06
38163,ripley,May-06
38164,ripley,May-06
38165,maechler,May-06
38166,maechler,May-06
38167,maechler,May-06
38168,maechler,May-06
38169,maechler,May-06
38170,maechler,May-06
38171,maechler,May-06
38172,ripley,May-06
38173,ripley,May-06
38174,ripley,May-06
38175,ripley,May-06
38176,ripley,May-06
38177,ripley,May-06
38178,ripley,May-06
38179,ripley,May-06
38180,ripley,May-06
38181,ripley,May-06
38182,hornik,May-06
38183,hornik,May-06
38184,leisch,May-06
38185,hornik,May-06
38186,hornik,May-06
38187,ripley,May-06
38188,maechler,May-06
38189,ripley,May-06
38190,ripley,May-06
38191,ripley,May-06
38192,ripley,May-06
38193,ripley,May-06
38194,ripley,May-06
38195,ripley,May-06
38196,ripley,May-06
38197,ripley,May-06
38198,pd,May-06
38199,ripley,May-06
38200,ripley,May-06
38201,ripley,May-06
38202,ripley,May-06
38203,ripley,May-06
38204,ripley,May-06
38205,maechler,May-06
38206,maechler,May-06
38207,ripley,May-06
38208,ripley,May-06
38209,ripley,May-06
38210,ripley,May-06
38211,ripley,May-06
38212,maechler,May-06
38213,pd,May-06
38214,hornik,May-06
38215,hornik,May-06
38216,ripley,May-06
38217,ripley,May-06
38218,ripley,May-06
38219,ripley,May-06
38220,ripley,May-06
38221,ripley,May-06
38222,hornik,May-06
38223,hornik,May-06
38224,hornik,May-06
38225,hornik,May-06
38226,ripley,May-06
38227,ripley,May-06
38228,ripley,May-06
38229,ripley,May-06
38230,ripley,May-06
38231,ripley,May-06
38232,ripley,May-06
38233,ripley,May-06
38234,ripley,May-06
38235,maechler,May-06
38236,ripley,May-06
38237,ripley,May-06
38238,ripley,May-06
38239,ripley,May-06
38240,ripley,May-06
38241,ripley,May-06
38242,ripley,May-06
38243,urbaneks,May-06
38244,urbaneks,May-06
38245,urbaneks,May-06
38246,hornik,Jun-06
38247,hornik,Jun-06
38248,pd,Jun-06
38249,pd,Jun-06
38250,pd,Jun-06
38251,ripley,Jun-06
38252,ripley,Jun-06
38253,ripley,Jun-06
38254,ripley,Jun-06
38255,ripley,Jun-06
38256,ripley,Jun-06
38257,hornik,Jun-06
38258,hornik,Jun-06
38259,ripley,Jun-06
38260,ripley,Jun-06
38261,ripley,Jun-06
38262,ripley,Jun-06
38263,ripley,Jun-06
38264,maechler,Jun-06
38265,ripley,Jun-06
38266,ripley,Jun-06
38267,ripley,Jun-06
38268,maechler,Jun-06
38269,ripley,Jun-06
38270,maechler,Jun-06
38271,maechler,Jun-06
38272,maechler,Jun-06
38273,maechler,Jun-06
38274,maechler,Jun-06
38275,maechler,Jun-06
38276,murdoch,Jun-06
38277,murdoch,Jun-06
38278,ripley,Jun-06
38279,ripley,Jun-06
38280,ripley,Jun-06
38281,ripley,Jun-06
38282,ripley,Jun-06
38283,ripley,Jun-06
38284,ripley,Jun-06
38285,ripley,Jun-06
38286,ripley,Jun-06
38287,ripley,Jun-06
38288,ripley,Jun-06
38289,maechler,Jun-06
38290,maechler,Jun-06
38291,ripley,Jun-06
38292,ripley,Jun-06
38293,ripley,Jun-06
38294,ripley,Jun-06
38295,ripley,Jun-06
38296,hornik,Jun-06
38297,hornik,Jun-06
38298,maechler,Jun-06
38299,ripley,Jun-06
38300,ripley,Jun-06
38301,ripley,Jun-06
38302,ripley,Jun-06
38303,hornik,Jun-06
38304,hornik,Jun-06
38305,ripley,Jun-06
38306,ripley,Jun-06
38307,ripley,Jun-06
38308,tlumley,Jun-06
38309,maechler,Jun-06
38310,ripley,Jun-06
38311,ripley,Jun-06
38312,ripley,Jun-06
38313,ripley,Jun-06
38314,ripley,Jun-06
38315,ripley,Jun-06
38316,ripley,Jun-06
38317,ripley,Jun-06
38318,ripley,Jun-06
38319,ripley,Jun-06
38320,ripley,Jun-06
38321,ripley,Jun-06
38322,ripley,Jun-06
38323,ripley,Jun-06
38324,murdoch,Jun-06
38325,tlumley,Jun-06
38326,tlumley,Jun-06
38327,ripley,Jun-06
38328,murdoch,Jun-06
38329,murdoch,Jun-06
38330,ripley,Jun-06
38331,murdoch,Jun-06
38332,murdoch,Jun-06
38333,ripley,Jun-06
38334,ripley,Jun-06
38335,ripley,Jun-06
38336,ripley,Jun-06
38337,ripley,Jun-06
38338,ripley,Jun-06
38339,hornik,Jun-06
38340,hornik,Jun-06
38341,ripley,Jun-06
38342,ripley,Jun-06
38343,ripley,Jun-06
38344,ripley,Jun-06
38345,ripley,Jun-06
38346,ripley,Jun-06
38347,ripley,Jun-06
38348,ripley,Jun-06
38349,hornik,Jun-06
38350,hornik,Jun-06
38351,murdoch,Jun-06
38352,murdoch,Jun-06
38353,maechler,Jun-06
38354,ripley,Jun-06
38355,ripley,Jun-06
38356,ripley,Jun-06
38357,ripley,Jun-06
38358,ripley,Jun-06
38359,ripley,Jun-06
38360,murdoch,Jun-06
38361,murdoch,Jun-06
38362,maechler,Jun-06
38363,murdoch,Jun-06
38364,murdoch,Jun-06
38365,murdoch,Jun-06
38366,murdoch,Jun-06
38367,murdoch,Jun-06
38368,hornik,Jun-06
38369,hornik,Jun-06
38370,ripley,Jun-06
38371,ripley,Jun-06
38372,ripley,Jun-06
38373,ripley,Jun-06
38374,ripley,Jun-06
38375,ripley,Jun-06
38376,ripley,Jun-06
38377,ripley,Jun-06
38378,ripley,Jun-06
38379,ripley,Jun-06
38380,hornik,Jun-06
38381,hornik,Jun-06
38382,ripley,Jun-06
38383,hornik,Jun-06
38384,hornik,Jun-06
38385,ripley,Jun-06
38386,ripley,Jun-06
38387,ripley,Jun-06
38388,ripley,Jun-06
38389,ripley,Jun-06
38390,ripley,Jun-06
38391,murrell,Jun-06
38392,hornik,Jun-06
38393,hornik,Jun-06
38394,ripley,Jun-06
38395,hornik,Jun-06
38396,hornik,Jun-06
38397,ripley,Jun-06
38398,ripley,Jun-06
38399,ripley,Jun-06
38400,ripley,Jun-06
38401,ripley,Jun-06
38402,ripley,Jun-06
38403,maechler,Jun-06
38404,hornik,Jun-06
38405,hornik,Jun-06
38406,ripley,Jun-06
38407,ripley,Jun-06
38408,ripley,Jun-06
38409,ripley,Jun-06
38410,ripley,Jun-06
38411,ripley,Jun-06
38412,maechler,Jun-06
38413,maechler,Jun-06
38414,ripley,Jun-06
38415,maechler,Jun-06
38416,maechler,Jun-06
38417,ripley,Jun-06
38418,ripley,Jun-06
38419,leisch,Jun-06
38420,maechler,Jun-06
38421,maechler,Jun-06
38422,ripley,Jun-06
38423,murdoch,Jun-06
38424,ripley,Jun-06
38425,ripley,Jun-06
38426,ripley,Jun-06
38427,murdoch,Jun-06
38428,murdoch,Jun-06
38429,ripley,Jun-06
38430,ripley,Jun-06
38431,ripley,Jun-06
38432,ripley,Jun-06
38433,ripley,Jun-06
38434,ripley,Jun-06
38435,ripley,Jun-06
38436,ripley,Jun-06
38437,ripley,Jun-06
38438,ripley,Jun-06
38439,hornik,Jun-06
38440,ripley,Jun-06
38441,maechler,Jun-06
38442,ripley,Jun-06
38443,ripley,Jun-06
38444,ripley,Jun-06
38445,ripley,Jun-06
38446,ripley,Jun-06
38447,ripley,Jun-06
38448,maechler,Jun-06
38449,maechler,Jun-06
38450,maechler,Jun-06
38451,maechler,Jun-06
38452,hornik,Jun-06
38453,hornik,Jun-06
38454,hornik,Jun-06
38455,hornik,Jun-06
38456,ripley,Jun-06
38457,ripley,Jun-06
38458,murdoch,Jun-06
38459,hornik,Jun-06
38460,ripley,Jun-06
38461,hornik,Jun-06
38462,hornik,Jun-06
38463,maechler,Jun-06
38464,tlumley,Jun-06
38465,tlumley,Jun-06
38466,murdoch,Jun-06
38467,maechler,Jul-06
38468,maechler,Jul-06
38469,maechler,Jul-06
38470,maechler,Jul-06
38471,maechler,Jul-06
38472,maechler,Jul-06
38473,maechler,Jul-06
38474,maechler,Jul-06
38475,maechler,Jul-06
38476,jmc,Jul-06
38477,tlumley,Jul-06
38478,luke,Jul-06
38479,murdoch,Jul-06
38480,murdoch,Jul-06
38481,murdoch,Jul-06
38482,maechler,Jul-06
38483,maechler,Jul-06
38484,murdoch,Jul-06
38485,murdoch,Jul-06
38486,ripley,Jul-06
38487,murdoch,Jul-06
38488,ripley,Jul-06
38489,ripley,Jul-06
38490,ripley,Jul-06
38491,ripley,Jul-06
38492,ripley,Jul-06
38493,ripley,Jul-06
38494,ripley,Jul-06
38495,pd,Jul-06
38496,maechler,Jul-06
38497,maechler,Jul-06
38498,ripley,Jul-06
38499,ripley,Jul-06
38500,ripley,Jul-06
38501,ripley,Jul-06
38502,ripley,Jul-06
38503,ripley,Jul-06
38504,ripley,Jul-06
38505,ripley,Jul-06
38506,ripley,Jul-06
38507,murdoch,Jul-06
38508,urbaneks,Jul-06
38509,ripley,Jul-06
38510,ripley,Jul-06
38511,ripley,Jul-06
38512,ripley,Jul-06
38513,urbaneks,Jul-06
38514,ripley,Jul-06
38515,ripley,Jul-06
38516,ripley,Jul-06
38517,ripley,Jul-06
38518,tlumley,Jul-06
38519,tlumley,Jul-06
38520,ripley,Jul-06
38521,ripley,Jul-06
38522,ripley,Jul-06
38523,ripley,Jul-06
38524,hornik,Jul-06
38525,hornik,Jul-06
38526,ripley,Jul-06
38527,ripley,Jul-06
38528,leisch,Jul-06
38529,leisch,Jul-06
38530,ripley,Jul-06
38531,ripley,Jul-06
38532,ripley,Jul-06
38533,ripley,Jul-06
38534,hornik,Jul-06
38535,ripley,Jul-06
38536,ripley,Jul-06
38537,ripley,Jul-06
38538,ripley,Jul-06
38539,ripley,Jul-06
38540,ripley,Jul-06
38541,ripley,Jul-06
38542,ripley,Jul-06
38543,ripley,Jul-06
38544,ripley,Jul-06
38545,ripley,Jul-06
38546,ripley,Jul-06
38547,ripley,Jul-06
38548,ripley,Jul-06
38549,ripley,Jul-06
38550,tlumley,Jul-06
38551,ripley,Jul-06
38552,ripley,Jul-06
38553,ripley,Jul-06
38554,ripley,Jul-06
38555,ripley,Jul-06
38556,maechler,Jul-06
38557,ripley,Jul-06
38558,ripley,Jul-06
38559,ripley,Jul-06
38560,ripley,Jul-06
38561,ripley,Jul-06
38562,ripley,Jul-06
38563,ripley,Jul-06
38564,ripley,Jul-06
38565,ripley,Jul-06
38566,ripley,Jul-06
38567,ripley,Jul-06
38568,ripley,Jul-06
38569,ripley,Jul-06
38570,ripley,Jul-06
38571,ripley,Jul-06
38572,ripley,Jul-06
38573,leisch,Jul-06
38574,ripley,Jul-06
38575,leisch,Jul-06
38576,ripley,Jul-06
38577,hornik,Jul-06
38578,hornik,Jul-06
38579,hornik,Jul-06
38580,ripley,Jul-06
38581,ripley,Jul-06
38582,ripley,Jul-06
38583,ripley,Jul-06
38584,ripley,Jul-06
38585,ripley,Jul-06
38586,ripley,Jul-06
38587,ripley,Jul-06
38588,hornik,Jul-06
38589,hornik,Jul-06
38590,ripley,Jul-06
38591,ripley,Jul-06
38592,ripley,Jul-06
38593,ripley,Jul-06
38594,ripley,Jul-06
38595,leisch,Jul-06
38596,ripley,Jul-06
38597,ripley,Jul-06
38598,hornik,Jul-06
38599,hornik,Jul-06
38600,ripley,Jul-06
38601,ripley,Jul-06
38602,ripley,Jul-06
38603,ripley,Jul-06
38604,ripley,Jul-06
38605,ripley,Jul-06
38606,ripley,Jul-06
38607,ripley,Jul-06
38608,ripley,Jul-06
38609,ripley,Jul-06
38610,ripley,Jul-06
38611,hornik,Jul-06
38612,hornik,Jul-06
38613,hornik,Jul-06
38614,hornik,Jul-06
38615,ripley,Jul-06
38616,ripley,Jul-06
38617,ripley,Jul-06
38618,ripley,Jul-06
38619,ripley,Jul-06
38620,ripley,Jul-06
38621,ripley,Jul-06
38622,ripley,Jul-06
38623,ripley,Jul-06
38624,ripley,Jul-06
38625,ripley,Jul-06
38626,ripley,Jul-06
38627,ripley,Jul-06
38628,ripley,Jul-06
38629,ripley,Jul-06
