MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,ln_house_value
3.3882,44.0,7.325301204819277,1.3012048192771084,287.0,3.4578313253012047,38.02,-121.2,1.25
5.0062,30.0,5.715025906735751,1.116580310880829,2168.0,2.8082901554404147,37.27,-121.91,2.32
4.5221,36.0,5.26797385620915,0.9607843137254902,446.0,2.915032679738562,34.11,-117.89,1.513
3.1071,24.0,5.132075471698113,1.0566037735849056,442.0,4.169811320754717,36.28,-119.81,0.561
2.9643,48.0,5.02869757174393,1.0529801324503312,1219.0,2.6909492273730686,38.29,-122.3,1.54
6.4468,43.0,5.948198198198198,0.9256756756756757,1011.0,2.277027027027027,33.83,-118.19,4.442
6.3197,33.0,6.131578947368421,1.0382775119617225,1230.0,2.9425837320574164,37.31,-122.02,3.401
3.5,32.0,4.733918128654971,0.9444444444444444,1492.0,4.362573099415204,34.04,-118.04,1.651
3.7566,32.0,5.453389830508475,1.125,2609.0,5.5275423728813555,34.28,-118.41,1.467
4.0425,31.0,4.713833157338965,1.0464625131995775,2420.0,2.555438225976769,33.8,-118.31,2.779
3.0208,38.0,5.605664488017429,1.0544662309368191,1568.0,3.4161220043572986,34.0,-118.11,1.937
5.8788,12.0,7.780310880829015,1.0963730569948187,2484.0,2.5740932642487047,34.11,-118.84,5.00001
3.6629,30.0,6.3625,1.0666666666666667,757.0,3.154166666666667,37.58,-120.83,1.714
3.3333,52.0,5.286415711947627,1.0703764320785598,1765.0,2.888707037643208,37.73,-122.42,2.923
3.9219,35.0,4.76948051948052,0.9935064935064936,1285.0,4.172077922077922,34.03,-117.92,1.595
4.8542,17.0,6.537349397590361,1.0650602409638554,1475.0,3.5542168674698793,38.0,-121.87,1.441
5.6392,18.0,5.951644100580271,1.0348162475822051,3010.0,2.9110251450676983,34.26,-118.6,2.715
3.4228,7.0,4.466539196940727,1.0717017208413002,2534.0,2.4225621414913956,34.05,-117.3,1.157
4.875,30.0,4.206030150753769,1.07035175879397,606.0,3.0452261306532664,37.69,-122.47,2.588
7.9835,27.0,8.187817258883248,1.015228426395939,497.0,2.5228426395939088,34.09,-118.43,5.00001
5.4548,35.0,5.585714285714285,1.0285714285714285,425.0,3.0357142857142856,34.19,-118.56,2.014
2.1382,21.0,5.668498168498169,1.2472527472527473,1341.0,2.456043956043956,38.28,-120.65,1.04
5.7914,52.0,7.188888888888889,0.9722222222222222,434.0,2.411111111111111,32.76,-117.19,5.00001
3.4688,8.0,5.811145510835913,1.4829721362229102,884.0,2.736842105263158,38.85,-120.71,1.201
4.3158,49.0,5.478260869565218,1.0739130434782609,1435.0,2.079710144927536,34.04,-118.48,5.00001
6.822,41.0,4.982352941176471,1.0176470588235293,344.0,2.023529411764706,33.87,-118.43,5.00001
3.3816,36.0,4.76158940397351,1.0794701986754967,1649.0,2.1841059602649007,37.68,-122.4,2.534
4.2386,33.0,4.573770491803279,1.105263157894737,2243.0,1.9352890422778257,34.07,-118.39,5.00001
1.625,34.0,4.8259668508287294,1.091160220994475,935.0,2.5828729281767955,37.96,-120.24,0.794
5.8518,23.0,5.751807228915663,1.0072289156626506,1008.0,2.4289156626506023,33.87,-118.38,3.379
1.5429,24.0,2.9702380952380953,1.1770833333333333,1215.0,1.8080357142857142,34.1,-118.34,3.25
6.1085,52.0,6.415041782729805,0.9749303621169917,859.0,2.3927576601671308,37.92,-122.55,5.00001
3.8875,34.0,4.4673539518900345,0.993127147766323,650.0,2.2336769759450172,34.26,-118.47,1.992
2.9271,6.0,2.4880763116057234,0.9523052464228935,3157.0,5.019077901430842,33.75,-117.86,1.232
4.0,24.0,4.848066298342541,1.0082872928176796,952.0,2.6298342541436464,37.7,-122.17,2.026
3.2964,5.0,5.344444444444444,1.01,2242.0,2.491111111111111,38.68,-120.98,1.769
2.2,34.0,3.972972972972973,1.0304054054054055,1127.0,1.9037162162162162,38.62,-121.38,1.165
2.8214,40.0,3.7713178294573644,1.054263565891473,1257.0,4.872093023255814,33.98,-118.19,1.58
9.3586,32.0,7.129353233830845,0.9900497512437811,498.0,2.4776119402985075,37.36,-122.1,5.00001
6.1966,16.0,6.356495468277946,0.9516616314199395,2592.0,3.915407854984894,33.71,-117.9,2.605
2.8777,13.0,3.60875,1.06625,2197.0,2.74625,33.9,-118.35,2.079
2.325,52.0,4.4731457800511505,1.0792838874680306,837.0,2.1406649616368285,39.22,-121.06,1.097
4.2083,40.0,5.164133738601824,1.0516717325227964,1188.0,3.6109422492401215,33.88,-118.2,1.473
3.8534,32.0,5.599009900990099,1.0297029702970297,1156.0,2.8613861386138613,37.77,-120.96,1.576
5.529,36.0,5.334042553191489,1.1,1232.0,2.6212765957446806,34.22,-118.24,2.413
5.1048,37.0,5.3538461538461535,1.3076923076923077,673.0,1.7256410256410257,33.6,-117.91,5.00001
3.0348,20.0,5.325475285171103,1.0714828897338402,3107.0,2.3627376425855515,38.63,-121.32,1.505
6.1873,35.0,5.348432055749129,0.9860627177700348,816.0,2.843205574912892,34.24,-118.26,3.121
6.1464,34.0,6.309255079006772,1.0383747178329572,1267.0,2.860045146726862,34.25,-118.35,3.544
3.184,20.0,3.863888888888889,1.0916666666666666,856.0,2.3777777777777778,33.65,-117.92,2.2
2.2148,38.0,3.5160965794768613,1.1066398390342052,1939.0,1.9507042253521127,34.11,-118.33,4.383
1.3684,52.0,4.082644628099174,1.1694214876033058,475.0,1.962809917355372,38.44,-122.71,2.583
3.6765,42.0,4.3604651162790695,1.058139534883721,616.0,2.387596899224806,37.37,-122.04,2.528
1.9911,10.0,5.57566765578635,1.1483679525222552,1376.0,4.083086053412463,32.97,-115.52,0.675
2.5833,26.0,5.05511811023622,0.9409448818897638,820.0,3.2283464566929134,36.9,-119.98,0.623
4.733,36.0,5.239130434782608,0.9809782608695652,1008.0,2.739130434782609,34.1,-118.02,2.337
3.2833,9.0,9.628428927680797,2.117206982543641,825.0,2.057356608478803,33.7,-116.22,1.247
0.9914,10.0,3.637450199203187,1.0557768924302788,508.0,2.0239043824701195,36.68,-121.66,1.475
2.6648,33.0,6.4541984732824424,1.1755725190839694,792.0,3.0229007633587788,36.34,-121.24,1.646
3.4115,35.0,5.193548387096774,1.0099255583126552,1755.0,4.354838709677419,34.03,-117.96,1.504
4.5774,36.0,4.9614243323442135,0.9436201780415431,1173.0,3.4807121661721068,33.86,-117.93,1.821
5.1482,12.0,6.781582054309327,1.244391971664699,2104.0,2.4840613931523023,33.38,-117.63,5.00001
6.0516,29.0,6.9581395348837205,1.3116279069767443,463.0,2.1534883720930234,33.63,-117.95,5.00001
5.1416,24.0,5.944281524926686,1.0498533724340176,1405.0,4.120234604105572,33.75,-117.95,2.314
3.765,33.0,5.717889908256881,1.0412844036697249,1203.0,2.7591743119266057,37.97,-121.34,0.946
8.5621,23.0,7.329861111111111,1.0625,979.0,3.3993055555555554,33.89,-117.99,3.478
5.8578,21.0,8.652173913043478,1.062111801242236,1114.0,3.459627329192547,34.28,-118.76,2.663
4.2434,37.0,4.826732673267327,0.9356435643564357,489.0,2.4207920792079207,34.03,-118.44,3.31
1.8388,49.0,3.6518282988871222,1.206677265500795,1105.0,1.7567567567567568,33.77,-118.18,1.75
4.1548,32.0,5.222585924713584,1.0376432078559739,1718.0,2.811783960720131,33.79,-118.03,2.166
2.3156,51.0,3.963917525773196,1.0154639175257731,1173.0,3.0231958762886597,34.07,-117.76,1.098
4.7583,35.0,6.609427609427609,1.0437710437710437,919.0,3.0942760942760943,34.23,-118.48,2.586
2.0417,24.0,6.979910714285714,1.5044642857142858,1015.0,2.265625,39.08,-122.86,0.788
1.6029,32.0,3.4663461538461537,0.9855769230769231,842.0,4.048076923076923,33.95,-118.29,0.897
2.5588,20.0,2.5652173913043477,1.0434782608695652,69.0,3.0,33.78,-118.23,3.5
2.8676,30.0,6.205882352941177,1.2411764705882353,629.0,3.7,37.95,-121.22,0.769
3.4531,44.0,5.778801843317972,1.1612903225806452,498.0,2.294930875576037,37.98,-122.03,1.489
2.0455,52.0,3.8979591836734695,1.0612244897959184,106.0,2.163265306122449,35.39,-119.02,0.725
2.9708,27.0,5.494577006507592,1.123644251626898,1371.0,2.9739696312364425,36.04,-120.14,0.609
6.0878,39.0,7.266081871345029,1.1169590643274854,1072.0,3.134502923976608,34.13,-118.04,4.302
1.875,48.0,3.4025974025974026,0.9956709956709957,917.0,3.9696969696969697,32.7,-117.13,0.756
2.4267,35.0,3.55637707948244,0.9611829944547134,2101.0,3.8835489833641406,33.95,-118.2,1.515
4.625,25.0,5.952848722986247,1.0451866404715127,1668.0,3.2770137524557956,33.83,-118.03,2.296
1.6458,52.0,4.2924528301886795,1.0,429.0,2.0235849056603774,38.26,-121.51,0.528
3.3534,26.0,6.087096774193548,1.1548387096774193,1913.0,3.085483870967742,34.13,-117.24,0.989
4.0662,52.0,5.578125,1.046875,440.0,2.2916666666666665,37.74,-122.14,2.042
4.2891,48.0,4.448979591836735,0.9727891156462585,835.0,2.8401360544217686,34.13,-118.23,2.148
3.2937,25.0,4.746153846153846,1.0717948717948718,1678.0,4.302564102564102,36.77,-121.75,1.353
4.9946,10.0,5.6863636363636365,1.0272727272727273,1859.0,2.816666666666667,34.27,-118.67,2.046
5.0044,38.0,6.0251572327044025,1.2720125786163523,1332.0,2.0943396226415096,33.48,-117.76,3.812
3.275,32.0,5.5767790262172285,1.146067415730337,774.0,2.898876404494382,34.58,-118.1,1.035
4.7404,29.0,5.553225806451613,1.0241935483870968,2257.0,3.640322580645161,33.74,-117.98,2.075
5.3799,4.0,7.944629014396456,1.1877076411960132,5839.0,3.233111849390919,34.63,-118.22,2.224
2.6104,37.0,3.7071428571428573,1.1071428571428572,1838.0,1.8755102040816327,37.82,-122.26,1.931
4.0993,5.0,5.4324324324324325,0.9896049896049897,1490.0,3.0977130977130978,36.79,-119.69,0.83
3.9226,19.0,6.204946996466431,1.0,2357.0,2.7762073027090697,38.69,-121.23,1.487
3.6437,17.0,5.158730158730159,1.0738440303657695,2092.0,1.4437543133195307,37.85,-122.06,1.865
3.8427,35.0,5.471311475409836,1.0102459016393444,1196.0,2.4508196721311477,33.93,-118.11,2.835
4.7821,14.0,4.666666666666667,1.0882658359293873,2222.0,2.307372793354102,33.72,-118.04,1.694
3.0434,22.0,19.163120567375888,3.9361702127659575,1062.0,2.5106382978723403,34.24,-117.2,1.372
2.794,15.0,4.855824682814302,1.0369088811995386,1933.0,2.229527104959631,35.25,-120.69,2.625
3.4491,30.0,5.483478260869565,1.0834782608695652,1544.0,2.685217391304348,33.96,-117.38,1.338
3.9356,4.0,4.622317596566524,1.1748927038626609,1923.0,2.063304721030043,32.86,-117.2,2.67
5.2598,47.0,6.335106382978723,1.0425531914893618,867.0,2.3058510638297873,37.73,-122.48,3.715
3.5172,35.0,5.023880597014926,1.035820895522388,1242.0,3.707462686567164,33.8,-117.86,1.904
3.175,8.0,4.802056555269923,1.0077120822622108,1258.0,3.2339331619537277,38.02,-121.28,0.959
3.4,44.0,4.688235294117647,1.1441176470588235,832.0,2.447058823529412,34.18,-118.32,2.121
3.7891,33.0,5.917525773195877,1.063573883161512,1884.0,3.2371134020618557,32.73,-117.06,1.267
8.4614,18.0,5.558620689655172,0.9672413793103448,1310.0,2.2586206896551726,33.53,-117.76,3.919
4.0294,41.0,7.472527472527473,1.3763736263736264,987.0,2.7115384615384617,38.61,-122.82,2.017
1.869,43.0,5.966911764705882,1.0808823529411764,781.0,2.8713235294117645,36.76,-119.77,0.56
3.337,35.0,5.320537428023033,1.0307101727447217,1392.0,2.671785028790787,32.82,-117.2,1.723
1.6036,39.0,3.2510822510822512,0.8961038961038961,1010.0,4.372294372294372,34.01,-118.29,1.375
2.6146,43.0,5.634408602150538,1.0,302.0,3.247311827956989,36.73,-119.89,0.813
3.3966,42.0,4.940809968847352,1.0031152647975077,1829.0,2.8489096573208723,34.08,-118.11,2.432
3.6523,19.0,5.794819359236537,1.0620313565098842,3576.0,2.4376278118609407,38.64,-121.32,1.585
3.2011,20.0,4.00179211469534,1.0591397849462365,1915.0,3.431899641577061,33.78,-118.28,1.691
2.2208,15.0,7.362948960302457,1.4782608695652173,900.0,1.7013232514177694,33.68,-116.42,1.383
4.1708,33.0,4.664179104477612,1.0298507462686568,866.0,3.2313432835820897,33.89,-118.14,1.75
2.64,45.0,4.847494553376906,1.0588235294117647,1304.0,2.840958605664488,37.93,-122.34,1.121
2.9451,7.0,5.38984126984127,1.0622222222222222,5807.0,3.686984126984127,37.62,-120.97,1.278
4.125,37.0,5.525,0.975,612.0,2.55,32.63,-117.06,1.602
4.7276,7.0,6.173828125,1.021484375,2957.0,2.8876953125,38.73,-121.01,1.975
2.85,15.0,2.839517625231911,1.0009276437847867,2173.0,2.015769944341373,34.19,-118.58,1.875
3.3715,52.0,5.105882352941176,1.0070588235294118,1086.0,2.5552941176470587,37.77,-122.19,1.439
3.5313,15.0,4.516913319238901,1.0496828752642706,2300.0,2.431289640591966,33.78,-117.99,2.13
2.8418,26.0,3.5008,1.1152,2435.0,1.948,34.03,-118.41,3.273
10.0973,25.0,7.307420494699647,1.0,3392.0,2.9964664310954063,33.74,-118.35,5.00001
4.2216,17.0,5.606080634500992,1.0508922670191672,3362.0,2.2220753469927295,38.51,-121.54,2.179
4.0132,14.0,6.27327935222672,1.0506072874493928,1447.0,2.92914979757085,40.64,-122.08,1.412
2.0,44.0,5.053333333333334,1.0444444444444445,747.0,3.32,33.92,-118.25,0.926
2.3687,38.0,4.370967741935484,1.0080645161290323,1019.0,2.739247311827957,34.04,-118.35,1.468
2.4432,37.0,2.8667992047713717,0.9960238568588469,998.0,1.9840954274353877,34.09,-118.34,2.0
2.1136,40.0,3.5044510385756675,0.9940652818991098,1441.0,4.275964391691395,34.06,-118.2,1.118
2.1544,26.0,4.402409638554217,1.008433734939759,1976.0,2.3807228915662653,36.79,-119.76,0.728
2.7986,14.0,4.586837294332724,1.117001828153565,1814.0,3.316270566727605,33.75,-117.96,1.761
2.1441,22.0,4.193979933110368,1.112876254180602,3222.0,2.6939799331103678,32.61,-117.07,1.355
2.3924,35.0,5.271428571428571,1.0809523809523809,573.0,2.7285714285714286,37.73,-121.12,1.022
1.7696,18.0,3.7222222222222223,1.1245210727969348,1329.0,2.545977011494253,32.75,-117.11,1.031
4.8419,15.0,6.112259970457902,0.9394387001477105,2001.0,2.9556868537666174,32.83,-117.09,2.64
3.8661,6.0,5.924432081594808,1.1316643486323597,6085.0,2.8210477515067223,35.62,-120.67,1.681
2.6667,14.0,3.4956413449564137,1.0809464508094646,2729.0,3.398505603985056,34.21,-118.39,1.724
5.7871,24.0,6.184294871794871,1.0592948717948718,1972.0,3.16025641025641,33.61,-117.67,2.274
4.4453,22.0,5.548306148055207,1.070263488080301,4404.0,2.7628607277289836,33.72,-118.02,2.678
0.8691,18.0,4.036764705882353,1.0514705882352942,249.0,1.8308823529411764,38.78,-121.24,1.365
2.7181,23.0,4.8675,1.0225,866.0,2.165,38.63,-121.33,1.568
2.5893,21.0,6.081447963800905,1.1266968325791855,868.0,3.927601809954751,36.1,-119.06,0.636
5.3799,4.0,7.944629014396456,1.1877076411960132,5839.0,3.233111849390919,34.63,-118.22,2.224
3.1786,41.0,3.079136690647482,0.7985611510791367,585.0,4.2086330935251794,33.98,-118.17,1.321
2.0134,35.0,3.81728045325779,1.0594900849858357,2935.0,4.157223796033994,33.91,-118.19,1.324
7.4351,18.0,8.44836956521739,1.361413043478261,949.0,2.578804347826087,32.83,-117.24,4.457
5.8407,18.0,7.510416666666667,1.1125,1682.0,3.504166666666667,34.12,-117.64,2.029
4.1685,20.0,6.7006369426751595,1.178343949044586,745.0,2.372611464968153,38.8,-121.15,2.175
3.045,26.0,4.44364012409514,1.0723888314374355,3596.0,3.718717683557394,33.78,-117.91,1.84
4.0793,52.0,4.949799196787149,0.9819277108433735,1170.0,2.3493975903614457,37.76,-122.47,3.067
3.312,17.0,6.451757666417352,1.3904263275991025,3497.0,2.6155572176514585,33.72,-116.37,1.213
3.625,25.0,5.329136690647482,0.9928057553956835,1162.0,2.0899280575539567,32.8,-117.08,1.845
2.5417,50.0,6.473087818696884,1.141643059490085,837.0,2.3711048158640224,40.78,-124.16,0.854
6.6199,18.0,6.666201117318436,1.0377094972067038,1970.0,2.7513966480446927,32.96,-117.25,4.062
4.5491,43.0,5.984848484848484,1.0454545454545454,657.0,3.3181818181818183,34.12,-118.01,2.148
0.9011,50.0,6.229508196721311,1.5573770491803278,377.0,3.0901639344262297,37.81,-122.29,0.861
1.125,31.0,3.7004160887656035,1.1262135922330097,1398.0,1.9389736477115118,37.96,-121.3,1.104
3.4609,35.0,5.234567901234568,1.017283950617284,1375.0,3.3950617283950617,34.1,-118.01,1.663
1.3047,41.0,5.6389891696750905,1.1624548736462095,927.0,3.3465703971119134,36.72,-119.79,0.441
4.4091,37.0,5.4171597633136095,1.0532544378698225,925.0,2.7366863905325443,33.93,-118.33,1.484
1.875,48.0,8.8,2.013793103448276,358.0,2.4689655172413794,39.56,-120.92,0.666
3.0568,41.0,5.95320197044335,1.0714285714285714,973.0,2.396551724137931,35.38,-118.96,0.856
3.4009,22.0,6.2148337595907925,1.0664961636828645,1292.0,3.3043478260869565,37.76,-121.25,1.824
4.7094,14.0,5.2707296849087895,1.060530679933665,4741.0,1.9655887230514095,37.92,-122.05,2.347
2.4726,15.0,5.180576631259484,1.0007587253414265,3002.0,2.2776934749620636,39.15,-121.07,1.434
3.4375,52.0,3.9271781534460337,1.0949284785435631,1294.0,1.682704811443433,37.79,-122.43,5.00001
4.775,52.0,6.535603715170279,0.9597523219814241,772.0,2.390092879256966,38.11,-122.24,1.482
2.9821,31.0,5.936619718309859,1.204225352112676,1504.0,3.5305164319248825,33.92,-117.5,1.156
2.6322,10.0,4.9916142557651995,0.9517819706498952,1323.0,2.7735849056603774,33.73,-117.16,1.407
2.1458,22.0,3.0782608695652174,1.0521739130434782,530.0,4.608695652173913,36.72,-119.78,0.344
2.3864,30.0,5.527896995708154,1.0171673819742488,720.0,3.0901287553648067,37.51,-120.96,1.391
5.2131,27.0,6.51207729468599,1.0367149758454106,2723.0,2.6309178743961352,37.71,-122.1,2.525
1.8185,23.0,4.026785714285714,1.0267857142857142,1322.0,3.9345238095238093,34.97,-120.54,0.978
4.0,30.0,3.6875,0.875,400.0,3.5714285714285716,34.28,-119.16,2.192
2.096,34.0,2.466893039049236,0.99830220713073,1987.0,3.3735144312393888,34.05,-118.3,1.875
1.3801,36.0,4.5664160401002505,1.1253132832080202,930.0,2.330827067669173,40.68,-122.35,0.566
6.1092,20.0,6.8161764705882355,0.9975490196078431,1242.0,3.0441176470588234,33.71,-117.95,3.065
3.8194,34.0,5.034129692832765,1.0887372013651877,698.0,2.3822525597269624,33.93,-117.94,1.86
2.35,15.0,6.337175792507205,1.3054755043227666,899.0,2.590778097982709,37.7,-118.45,1.078
4.7813,35.0,4.678861788617886,1.008130081300813,809.0,3.2886178861788617,33.9,-118.1,1.6
2.4234,28.0,3.0234798314268514,1.053582179409994,2558.0,1.5400361228175798,37.83,-122.25,2.185
2.7759,30.0,4.167619047619048,1.059047619047619,2727.0,5.194285714285714,33.83,-118.08,1.368
4.0326,34.0,5.22258064516129,0.9451612903225807,1148.0,3.703225806451613,37.63,-122.08,1.647
1.7938,41.0,3.996219281663516,1.1568998109640831,2357.0,4.455576559546314,33.79,-118.19,1.426
6.6537,32.0,6.330917874396135,0.9951690821256038,1285.0,3.103864734299517,34.24,-118.48,2.676
3.1696,18.0,5.1647727272727275,1.125,661.0,3.7556818181818183,38.65,-121.43,0.774
3.32,27.0,5.4832962138084635,1.0779510022271714,852.0,1.8975501113585747,36.8,-119.79,1.247
2.9688,22.0,5.987261146496815,1.1464968152866242,743.0,2.3662420382165603,41.68,-123.91,1.527
4.218,52.0,5.396761133603239,1.04251012145749,1362.0,2.757085020242915,37.78,-122.48,3.938
3.4833,23.0,4.259933774834437,1.1390728476821192,1478.0,2.447019867549669,33.79,-118.14,2.094
2.2174,38.0,3.517175572519084,1.0782442748091603,1449.0,2.765267175572519,34.16,-118.14,2.154
3.7614,37.0,3.9411764705882355,1.0529411764705883,1008.0,2.9647058823529413,34.0,-118.43,3.143
2.996,22.0,7.247058823529412,1.4352941176470588,1045.0,2.458823529411765,38.93,-120.01,1.261
8.0074,18.0,7.993911719939117,1.0441400304414004,1870.0,2.8462709284627095,37.85,-122.12,4.541
3.3333,52.0,5.286415711947627,1.0703764320785598,1765.0,2.888707037643208,37.73,-122.42,2.923
4.0268,36.0,5.0847784200385355,1.0269749518304432,1209.0,2.3294797687861273,37.7,-122.18,2.055
1.9241,38.0,3.9356223175965663,1.0987124463519313,494.0,2.1201716738197427,32.64,-117.08,1.5
2.0577,12.0,6.372727272727273,1.1818181818181819,434.0,3.9454545454545453,33.79,-116.89,0.567
2.9406,24.0,5.1160092807424595,1.0893271461716938,2362.0,2.7401392111368907,36.77,-119.73,0.73
3.4083,34.0,4.7282229965156795,1.0801393728222997,1042.0,3.6306620209059233,33.98,-118.1,1.567
1.7875,24.0,3.5335276967930027,1.0670553935860059,1202.0,3.5043731778425657,37.96,-121.3,0.768
3.0864,29.0,6.16751269035533,1.1370558375634519,1087.0,2.7588832487309647,38.62,-121.32,1.779
1.8224,44.0,3.7506702412868633,1.03485254691689,1419.0,3.804289544235925,34.04,-118.2,1.438
6.0441,35.0,6.633507853403142,1.130890052356021,521.0,2.7277486910994764,33.88,-118.39,4.7
2.2708,26.0,3.947058823529412,1.080392156862745,664.0,1.3019607843137255,33.77,-118.08,0.675
3.9612,39.0,5.3042071197411005,0.970873786407767,988.0,3.197411003236246,33.97,-118.06,1.758
8.1078,26.0,6.599526066350711,0.990521327014218,1221.0,2.8933649289099526,37.35,-122.02,3.657
3.5292,36.0,3.7252559726962455,1.0332764505119454,1912.0,1.6313993174061434,33.77,-118.15,3.618
3.5057,36.0,5.544117647058823,1.0252100840336134,1111.0,2.3340336134453783,37.94,-122.07,2.051
3.875,35.0,4.604026845637584,0.9530201342281879,480.0,3.221476510067114,37.66,-122.1,1.621
1.275,46.0,3.7510917030567685,1.0232896652110626,2446.0,3.5604075691411934,33.99,-118.28,0.983
3.8125,14.0,5.941838649155723,1.0337711069418387,1787.0,3.352720450281426,38.65,-121.46,0.926
6.2384,25.0,6.656200941915228,1.0094191522762952,1885.0,2.9591836734693877,34.03,-117.8,2.476
2.2083,44.0,8.280701754385966,1.4210526315789473,206.0,3.6140350877192984,32.8,-115.73,0.938
2.7621,33.0,4.745033112582782,0.9867549668874173,824.0,2.728476821192053,37.67,-120.98,1.091
2.7401,24.0,4.08816120906801,1.0503778337531486,911.0,2.2947103274559195,32.82,-117.17,1.981
3.7585,18.0,5.618263473053892,1.125748502994012,1454.0,2.1766467065868262,38.58,-122.59,1.857
4.1389,39.0,5.010204081632653,1.010204081632653,1108.0,3.7687074829931975,33.97,-118.09,1.66
3.89,7.0,4.689458689458689,0.9943019943019943,1911.0,2.7222222222222223,38.34,-121.96,1.403
5.1773,52.0,6.358558558558559,1.0342342342342343,1177.0,2.120720720720721,37.84,-122.24,3.895
4.2569,52.0,4.898128898128898,1.0415800415800416,909.0,1.8898128898128899,37.76,-122.43,4.554
4.7931,36.0,5.462585034013605,1.0816326530612246,889.0,3.0238095238095237,34.1,-118.05,2.726
4.0174,28.0,5.028056112224449,1.0681362725450902,2846.0,2.8517034068136273,37.28,-121.96,2.739
4.7216,41.0,5.7967914438502675,0.9545454545454546,1171.0,3.1310160427807485,33.69,-118.33,3.119
3.115,23.0,6.648936170212766,1.3670212765957446,437.0,2.324468085106383,37.9,-122.71,2.426
1.2024,36.0,5.749034749034749,1.277992277992278,838.0,3.2355212355212357,38.04,-121.9,0.902
2.6625,36.0,3.8871473354231973,0.9717868338557993,577.0,1.8087774294670846,32.74,-117.25,2.482
0.957,52.0,2.709016393442623,1.2950819672131149,392.0,1.6065573770491803,40.8,-124.17,0.6
2.1766,24.0,3.690883190883191,1.0527065527065527,3243.0,4.619658119658119,36.68,-121.63,1.085
5.4074,16.0,7.076923076923077,1.0512820512820513,495.0,3.173076923076923,38.24,-122.03,1.577
5.7451,17.0,5.482926829268293,0.9121951219512195,553.0,2.6975609756097563,32.83,-117.22,2.373
0.9946,30.0,3.3317073170731706,1.1219512195121952,920.0,2.2439024390243905,33.91,-118.08,1.599
3.5403,26.0,5.159914712153518,1.1343283582089552,1383.0,2.9488272921108742,33.94,-117.42,1.135
5.6197,3.0,7.465875370919881,1.2729970326409497,781.0,2.3175074183976263,33.49,-117.64,2.716
2.4607,32.0,4.287515762925599,1.0416141235813368,3017.0,3.8045397225725095,33.97,-118.07,1.556
3.1507,6.0,4.838483146067416,1.1896067415730338,2467.0,3.4648876404494384,33.91,-118.16,1.44
1.8162,50.0,3.5025641025641026,0.9692307692307692,459.0,2.353846153846154,37.64,-120.99,0.7
4.218,52.0,5.396761133603239,1.04251012145749,1362.0,2.757085020242915,37.78,-122.48,3.938
2.5268,19.0,4.48488241881299,1.0884658454647256,1896.0,2.1231802911534157,37.94,-122.06,2.357
2.567,18.0,5.022556390977444,1.0018796992481203,1151.0,2.1635338345864663,39.79,-121.6,1.029
4.9643,36.0,5.118367346938776,0.9346938775510204,629.0,2.5673469387755103,34.21,-118.5,2.361
3.4228,7.0,4.466539196940727,1.0717017208413002,2534.0,2.4225621414913956,34.05,-117.3,1.157
4.3672,4.0,5.81283422459893,1.2281639928698753,926.0,1.6506238859180036,33.12,-117.21,2.589
6.4696,10.0,7.217391304347826,0.9710144927536232,1700.0,3.5196687370600412,32.97,-117.13,2.495
5.7059,33.0,5.925093632958801,1.0187265917602997,809.0,3.0299625468164795,37.36,-121.98,2.872
3.1382,14.0,4.956442831215971,1.0490018148820326,1109.0,2.0127041742286753,37.31,-121.81,1.397
8.4438,16.0,7.512195121951219,1.0,1902.0,3.313588850174216,34.22,-118.64,3.9
2.5812,14.0,5.488958990536277,1.2334384858044165,850.0,2.6813880126182967,35.6,-117.66,0.917
2.8042,35.0,3.895017793594306,1.0800711743772242,1193.0,2.122775800711744,37.34,-121.91,2.409
2.8795,44.0,5.802816901408451,1.1661971830985915,819.0,2.307042253521127,36.33,-119.3,0.77
2.9438,18.0,4.97923197492163,1.052115987460815,7009.0,2.746473354231975,35.33,-119.05,0.872
1.6444,16.0,3.217506631299735,1.0596816976127321,1505.0,1.9960212201591512,32.75,-117.1,1.034
4.25,43.0,4.176470588235294,0.9558823529411765,167.0,2.4558823529411766,33.82,-118.18,2.075
3.5179,12.0,5.021396396396397,1.045045045045045,2471.0,2.7826576576576576,33.04,-117.28,2.527
3.9674,52.0,4.542253521126761,1.0746478873239436,1559.0,2.195774647887324,34.09,-118.27,2.688
4.0385,12.0,4.565573770491803,0.9815573770491803,1122.0,2.2991803278688523,33.67,-117.99,3.5
1.2813,42.0,3.896103896103896,1.0346320346320346,506.0,2.1904761904761907,38.56,-121.49,0.875
4.0313,32.0,6.104166666666667,1.1302083333333333,1066.0,2.7760416666666665,38.27,-122.69,2.85
2.1696,36.0,4.1675,1.15,2881.0,3.60125,34.09,-118.16,1.708
4.1136,30.0,4.145009416195857,1.0527306967984935,1194.0,2.248587570621469,34.12,-118.07,2.799
2.4286,33.0,5.674285714285714,1.062857142857143,556.0,3.177142857142857,37.34,-120.3,1.036
5.7764,18.0,5.7700119474313025,1.025089605734767,4336.0,2.5902031063321385,33.76,-118.3,2.905
6.6779,5.0,7.507177033492823,0.9521531100478469,713.0,3.411483253588517,38.3,-122.03,2.239
2.2708,26.0,3.947058823529412,1.080392156862745,664.0,1.3019607843137255,33.77,-118.08,0.675
3.4643,16.0,5.072423398328691,1.0027855153203342,969.0,2.6991643454039,40.31,-120.49,0.851
